obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"543.38767"	"0.00006"	"543.387696"	"0.000006"	"76"	""		"15166.900593"	"33564.85352"	"6d2.7s.7p"	"5G*"	"3"	""	""	"3"		""	"L5951"	
"543.415146"	"0.000009"	"543.415144"	"0.000004"	"1400"	""		"8111.004545"	"26508.02820"	"6d2.7s2"	"1G"	"4"	""	"*"	"3"		""	"L18702"	
"543.6146"	"0.0003"	"543.614681"	"0.000018"	"6"	""		"20566.62381"	"38956.8948"	"6d2.7s.7p"	"5D*"	"4"	""	""	"4"		""	"L3552"	
"543.62319"	"0.00007"	"543.623176"	"0.000018"	"56"	""		"22399.39666"	"40789.3803"	"5f.6d2.7s"	"3I*"	"5"	""	""	"5"		""	"L5951"	
"543.6326"	"0.0003"	"543.632113"	"0.000012"	"12"	""		"19503.143490"	"37892.8248"	"6d2.7s.7p"	"5F*"	"3"	"5f.6d2.7p "	"5I"	"4"		""	"L3552"	
"543.6814"	"0.0003"	"543.680072"	"0.000015"	"12"	""		"20214.92997"	"38602.9891"	"6d2.7s.7p"	"5D*"	"3"	""	""	"2"		""	"L3552"	
"543.72310"	"0.00009"	"543.723047"	"0.000012"	"25"	""		"20566.62381"	"38953.2296"	"6d2.7s.7p"	"5D*"	"4"	""	""	"5"		""	"L5951"	
"543.7949"	"0.0003"	"543.794955"	"0.000021"	"19"	""		"20423.494218"	"38807.6687"	"6d.7s2.7p"	"3P*"	"1"	""	""	"2"		""	"L12239"	
"543.81374"	"0.00003"	"543.813756"	"0.000008"	"310"	""		"9804.806547"	"28188.34547"	"6d3.(4F).7s"	"5F"	"5"	""	"*"	"6"		""	"L5951"	
"543.82515"	"0.00007"	"543.825190"	"0.000009"	"43"	""		"17411.224415"	"35794.3768"	"6d.7s2.7p"	"3D*"	"3"	"6d4"	"3F1"	"4"		""	"L5951"	
"543.9495"	"0.0003"	"543.94950"	"0.00003"	"12"	""		"22508.04658"	"40886.9980"	"6d2.7s.7p"	"5P*"	"2"	""	""	"2"		""	"L3552"	
"543.98518"	"0.00003"	"543.985187"	"0.000015"	"280"	""		"21903.40831"	"40281.1539"	"5f.6d2.7s"	"5H*"	"7"	""	""	"7"		""	"L5951"	
"544.0116"	"0.0003"	"544.011747"	"0.000021"	"24"	""		"18930.29333"	"37307.1417"	"6d2.7s.7p"	"3G*"	"3"	"6d4"	""	"3"		""	"L3552"	
"544.0375"	"0.0003"	"544.037872"	"0.000012"	"20"	""		"19713.03109"	"38088.9970"	"6d3.(2F).7s"	"3F"	"3"	""	"*"	"2"		""	"L12239"	
"544.060140"	"0.000015"	"544.060145"	"0.000004"	"680"	""		"7502.287636"	"25877.50128"	"6d3.(4F).7s"	"5F"	"3"	""	"*"	"4"		""	"L18702"	
"544.0796"	"0.0003"	"544.079805"	"0.000012"	"18"	""		"15970.09583"	"34344.6455"	"6d3.(2D2).7s"	""	"3"	""	"*"	"4"		""	"L3552"	
"544.10441"	"0.00004"	"544.104437"	"0.000009"	"120"	""		"13297.43316"	"31671.1510"	"6d3.(2G).7s"	"3G"	"4"	""	"*"	"4"		""	"L5951"	
"544.12145"	"0.00003"	"544.121450"	"0.000015"	"320"	""		"18930.29333"	"37303.4367"	"6d2.7s.7p"	"3G*"	"3"	""	""	"4"		""	"L5951"	
"544.23855"	"0.00007"	"544.238519"	"0.000024"	"51"	""		"25336.49797"	"43705.6892"	""	"*"	"6"	""	""	"6 or 7"		""	"L5951"	
"544.3481"	"0.0003"	"544.347661"	"0.000012"	"6"	""		"19039.153374"	"37404.6616"	"6d.7s2.7p"	"3P*"	"2"	""	""	"3"		""	"L3552"	
"544.38257"	"0.00007"	"544.382590"	"0.000007"	"51"	""		"14032.085336"	"32396.41519"	"6d.7s2.7p"	"3D*"	"2"	"6d4"	"3P1"	"2"		""	"L5951"	
"544.38869"	"0.00009"	"544.38873"	"0.00009"	"25"	""		"28480.16113"	"46844.284"	""	"*"	"4"	""	""	"5"		""	"L5951"	
"544.4421"	"0.0003"	"544.441282"	"0.000024"	"6"	""		"22338.99484"	"40701.3450"	"5f.6d2.7s"	"5G*"	"3"	""	""	"4"		""	"L3552"	
"544.44787"	"0.00009"	"544.447842"	"0.000005"	"36"	""		"13175.113345"	"31537.24226"	"5f.6d.7s2"	"3G*"	"4"	""	""	"3"		""	"L5951"	
"544.5177"	"0.0003"	"544.517459"	"0.000009"	"20"	""		"18069.065569"	"36428.8469"	"6d.7s2.7p"	"1F*"	"3"	""	""	"2"		""	"L12239"	
"544.63221"	"0.00009"	"544.632212"	"0.000004"	"39"	""		"10526.544406"	"28882.45742"	"5f.6d.7s2"	"3G*"	"3"	""	""	"2"		""	"L5951"	
"544.6425"	"0.0003"	"544.641363"	"0.000021"	"15"	""		"21902.26981"	"40257.8744"	"5f.6d2.7s"	"3H*"	"4"	""	""	"4"		""	"L12239"	
"544.68936"	"0.00009"	"544.689342"	"0.000012"	"28"	""		"15970.09583"	"34324.0836"	"6d3.(2D2).7s"	""	"3"	""	"*"	"2"		""	"L5951"	
"544.7071"	"0.0003"	"544.707092"	"0.000024"	"6"	""		"22877.58322"	"41230.9729"	""	"*"	"5"	""	""	"4"		""	"L3552"	
"544.7417"	"0.0003"	"544.741959"	"0.000009"	"12"	""		"17224.302340"	"35576.5173"	"6d2.7s.7p"	"5F*"	"2"	""	""	"3"		""	"L3552"	
"544.82719"	"0.00004"	"544.827178"	"0.000009"	"130"	""		"13847.77037"	"32197.1148"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"3"		""	"L5951"	
"544.96527"	"0.00009"	"544.965202"	"0.000005"	"39"	""		"14206.91694"	"32551.61408"	"5f.6d.7s2"	"3F*"	"4"	""	""	"3"		""	"L5951"	
"545.0019"	"0.0003"	"545.00052"	"0.00003"	"14"	""		"23752.68579"	"42096.1941"	""	"*"	"2"	""	""	"3"		""	"L12239"	
"545.01497"	"0.00024"	"545.014608"	"0.000024"	"28"	""		"19273.28060"	"37616.3148"	"6d3.(2P).7s"	""	"2"	""	"*"	"1"		""	"L12239"	
"545.05104"	"0.00006"	"545.051057"	"0.000005"	"66"	""		"15490.077832"	"33831.88538"	"5f.6d.7s2"	"3G*"	"5"	""	""	"4"		""	"L5951"	
"545.06637"	"0.00007"	"545.066379"	"0.000024"	"49"	""		"21165.098037"	"39506.3900"	"5f.6d.7s2"	"3D*"	"3"	""	""	"3"		""	"L5951"	
"545.0740"	"0.0003"	"545.074494"	"0.000015"	"21"	""		"23015.15141"	"41356.1703"	""	"*"	"5"	""	""	"5"		""	"L12239"	
"545.0981"	"0.0004"	"545.09773"	"0.00003"	"6"	""		"22669.88918"	"41010.1262"	""	"*"	"3"	""	""	"3"		""	"L12239"	
"545.10896"	"0.00007"	"545.108949"	"0.000021"	"43"	""		"21645.85769"	"39985.7173"	"6d3.(2G).7s"	""	"4"	""	"*"	"3"		""	"L5951"	
"545.221868"	"0.000004"	"545.221866"	"0.000003"	"3800"	""		"9804.806547"	"28140.86799"	"6d3.(4F).7s"	"5F"	"5"	""	"*"	"4"		""	"L18702"	
"545.26036"	"0.00009"	"545.260326"	"0.000018"	"26"	""		"21902.26981"	"40237.0379"	"5f.6d2.7s"	"3H*"	"4"	""	""	"5"		""	"L5951"	
"545.3080"	"0.0003"	"545.309485"	"0.000018"	"14"	""		"23609.16775"	"41942.2830"	""	"*"	"5"	""	""	"5"		""	"L12239"	
"545.3300"	"0.0003"	"545.329846"	"0.000012"	"21"	""		"16554.24283"	"34886.6736"	"6d3.(2H).7s"	"3H"	"6"	""	"*"	"5"		""	"L12239"	
"545.35780"	"0.00009"	"545.35788"	"0.00003"	"36"	""		"23609.16775"	"41940.6560"	""	"*"	"5"	""	""	"4"		""	"L5951"	
"545.3686"	"0.0003"	"545.368983"	"0.000018"	"25"	""		"18431.686609"	"36762.8018"	"5f.7s2.7p"	"3G"	"3"	""	"*"	"3"		""	"L3552"	
"545.3757"	"0.0003"	"545.375240"	"0.000006"	"6"	""		"14465.221873"	"32796.12677"	"6d2.7s.7p"	"5G*"	"2"	""	""	"3"		""	"L3552"	
"545.49177"	"0.00009"	"545.491715"	"0.000021"	"25"	""		"22098.18793"	"40425.1788"	"5f.6d.7s.7p"	"5I"	"4"	""	"*"	"4"		""	"L5951"	
"545.62530"	"0.00006"	"545.625378"	"0.000015"	"75"	""		"18549.40528"	"36871.9066"	"6d3.(4P).7s"	""	"2"	""	"*"	"2"		""	"L5951"	
"545.6654"	"0.0003"	"545.665268"	"0.000018"	"51"	""		"18809.88631"	"37131.0482"	"6d2.7s.7p"	"5G*"	"4"	""	""	"3"		""	"L3552"	
"545.72907"	"0.00003"	"545.729047"	"0.000003"	"430"	""		"10526.544406"	"28845.56513"	"5f.6d.7s2"	"3G*"	"3"	"5f.6d.7s.7p"	"5H"	"4"		""	"L5951"	
"545.8492"	"0.0003"	"545.848882"	"0.000018"	"6"	""		"20214.92997"	"38529.9290"	"6d2.7s.7p"	"5D*"	"3"	""	""	"3"		""	"L3552"	
"545.91690"	"0.00009"	"545.917046"	"0.000009"	"39"	""		"13847.77037"	"32160.4826"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"2"		""	"L5951"	
"546.1019"	"0.0003"	"546.101999"	"0.000012"	"32"	""		"15493.21943"	"33799.7296"	"6d3.(2H).7s"	"3H"	"4"	""	"*"	"4"		""	"L3552"	
"546.1314"	"0.0003"	"546.130867"	"0.000006"	"19"	""		"16783.84708"	"35089.38959"	"5f.6d2.7s"	"5I*"	"4"	""	""	"3"		""	"L3552"	
"546.16358"	"0.00024"	"546.163089"	"0.000012"	"26"	""		"19588.36224"	"37892.8248"	"6d2.7s.7p"	"5G*"	"5"	"5f.6d2.7p "	"5I"	"4"		""	"L12239"	
"546.23372"	"0.00004"	"546.233725"	"0.000012"	"230"	""		"19588.36224"	"37890.4578"	"6d2.7s.7p"	"5G*"	"5"	""	""	"5"		""	"L5951"	
"546.33214"	"0.00004"	"546.332164"	"0.000007"	"150"	""		"17501.17592"	"35799.97381"	"5f.6d2.7s"	"5I*"	"5"	"5f.6d.7s.7p"	"3I"	"6"		""	"L5951"	
"546.37697"	"0.00005"	"546.376997"	"0.000015"	"120"	""		"18574.61019"	"36871.9066"	"6d3.(2P).7s"	""	"1"	""	"*"	"2"		""	"L5951"	
"546.420525"	"0.000007"	"546.420524"	"0.000003"	"1700"	""		"2869.259165"	"21165.098037"	"6d2.7s2"	"3F"	"3"	"5f.6d.7s2"	"3D*"	"3"		""	"L18702"	
"546.5082"	"0.0003"	"546.509079"	"0.000012"	"23"	""		"20867.97560"	"39160.8499"	"5f.6d2.7s"	"5I*"	"7"	""	""	"6"		""	"L12239"	
"546.5268"	"0.0003"	"546.526746"	"0.000007"	"34"	""		"15166.900593"	"33459.18355"	"6d2.7s.7p"	"5G*"	"3"	"5f.6d.7s.7p"	"3H"	"4"		""	"L3552"	
"546.53393"	"0.00006"	"546.533938"	"0.000021"	"76"	""		"24701.04375"	"42993.0860"	""	"*"	"5"	""	""	"6"		""	"L5951"	
"546.6010"	"0.0003"	"546.60235"	"0.00003"	"16"	""		"22669.88918"	"40959.6419"	""	"*"	"3"	""	""	"2"		""	"L12239"	
"546.6602"	"0.0003"	"546.660157"	"0.000018"	"34"	""		"18549.40528"	"36837.2241"	"6d3.(4P).7s"	""	"2"	""	"*"	"1"		""	"L3552"	
"546.68059"	"0.00007"	"546.680324"	"0.000018"	"42*"	""		"23655.13881"	"41942.2830"	""	"*"	"4"	""	""	"5"		""	"L5951"	
"546.68059"	"0.00007"	"546.680704"	"0.000021"	"42*"	""		"20423.494218"	"38710.6257"	"6d.7s2.7p"	"3P*"	"1"	""	""	"1"		""	"L5951"	
"546.71704"	"0.00005"	"546.717058"	"0.000009"	"120"	""		"18011.38030"	"36297.2958"	"5f.6d2.7s"	"5H*"	"5"	""	""	"4"		""	"L5951"	
"546.7403"	"0.0003"	"546.740483"	"0.000015"	"34"	""		"22141.60454"	"40426.7366"	""	"*"	"3"	""	""	"4"		""	"L3552"	
"546.8166"	"0.0003"	"546.816658"	"0.000012"	"13"	""		"18053.617845"	"36336.2027"	"6d.7s2.7p"	"3F*"	"4"	""	""	"3"		""	"L3552"	
"546.8569"	"0.0003"	"546.856077"	"0.000012"	"6"	""		"19503.143490"	"37784.4105"	"6d2.7s.7p"	"5F*"	"3"	""	""	"2"		""	"L3552"	
"546.91965"	"0.00009"	"546.919689"	"0.000015"	"40"	""		"22669.88918"	"40949.0299"	""	"*"	"3"	""	""	"3"		""	"L5951"	
"547.01460"	"0.00004"	"547.014606"	"0.000015"	"170"	""		"18809.88631"	"37085.8553"	"6d2.7s.7p"	"5G*"	"4"	""	""	"4"		""	"L5951"	
"547.02439"	"0.00009"	"547.024484"	"0.000009"	"27"	""		"19986.16721"	"38261.8062"	"5f.6d2.7s"	"5H*"	"6"	""	""	"5"		""	"L5951"	
"547.075906"	"0.000009"	"547.075912"	"0.000004"	"1400"	""		"8111.004545"	"26384.92556"	"6d2.7s2"	"1G"	"4"	""	"*"	"4"		""	"L18702"	
"547.25355"	"0.00006"	"547.253581"	"0.000021"	"66"	""		"19039.153374"	"37307.1417"	"6d.7s2.7p"	"3P*"	"2"	"6d4"	""	"3"		""	"L5951"	
"547.27040"	"0.00009"	"547.270121"	"0.000024"	"28*"	""		"23093.98148"	"41361.4177"	""	"*"	"2"	"5f.6d2.7p "	"5H"	"3"		""	"L5951"	
"547.27040"	"0.00009"	"547.270306"	"0.000012"	"28*"	""		"19516.98043"	"37784.4105"	"6d2.7s.7p"	"5D*"	"2"	""	""	"2"		""	"L5951"	
"547.38511"	"0.00024"	"547.384985"	"0.000015"	"24"	""		"22163.13360"	"40426.7366"	""	"*"	"4"	""	""	"4"		""	"L12239"	
"547.3965"	"0.0003"	"547.397846"	"0.000015"	"10"	""		"25890.39529"	"44153.5692"	""	""	"2"	""	"*"	"2"		""	"L12239"	
"547.4145"	"0.0003"	"547.414632"	"0.000018"	"13"	""		"18574.61019"	"36837.2241"	"6d3.(2P).7s"	""	"1"	""	"*"	"1"		""	"L3552"	
"547.473425"	"0.000024"	"547.473434"	"0.000007"	"430"	""		"8243.602091"	"26504.25448"	"5f.6d.7s2"	"3F*"	"2"	"6d3.(2D1).7s"	"1D"	"2"		""	"L18702"	
"547.5759"	"0.0003"	"547.575815"	"0.000012"	"23"	""		"19713.03109"	"37970.2693"	"6d3.(2F).7s"	"3F"	"3"	""	"*"	"2"		""	"L12239"	
"547.64857"	"0.00006"	"547.648589"	"0.000018"	"63*"	""		"17073.80916"	"35328.6213"	"6d3.(4P).7s"	""	"1"	""	"*"	"1"		""	"L5951"	
"547.64857"	"0.00006"	"547.648740"	"0.000004"	"63*"	""		"11877.839132"	"30132.64625"	"6d.7s2.7p"	"3D*"	"1"	""	""	"2"		""	"L5951"	
"547.75522"	"0.00005"	"547.755097"	"0.000005"	"120"	""		"14206.91694"	"32458.17957"	"5f.6d.7s2"	"3F*"	"4"	""	""	"4"		""	"L5951"	
"547.87446"	"0.00005"	"547.874467"	"0.000012"	"120"	""		"15863.88829"	"34111.1744"	"6d3.(2D2).7s"	""	"2"	""	"*"	"1"		""	"L5951"	
"547.8906"	"0.0003"	"547.89015"	"0.00003"	"20"	""		"25690.47345"	"43937.2371"	""	"*"	"5"	""	""	"6"		""	"L12239"	
"547.907512"	"0.000024"	"547.907463"	"0.000005"	"480"	""		"7280.123222"	"25526.31045"	"6d2.7s2"	""	"2"	""	"*"	"1"		""	"L5951"	
"547.9462"	"0.0003"	"547.946222"	"0.000021"	"57"	""		"19503.143490"	"37748.0401"	"6d2.7s.7p"	"5F*"	"3"	""	""	"2"		""	"L3552"	
"548.1211"	"0.0003"	"548.121348"	"0.000015"	"36"	""		"16351.93901"	"34591.0064"	"6d2.7s2"	""	"0"	""	"*"	"1"		""	"L3552"	
"548.14813"	"0.00006"	"548.148112"	"0.000015"	"70*"	""		"22399.39666"	"40637.5735"	"5f.6d2.7s"	"3I*"	"5"	""	""	"6"		""	"L5951"	
"548.1612"	"0.0003"	"548.161614"	"0.000015"	"14"	""		"19948.395175"	"38186.1228"	"6d2.7s.7p"	"5F*"	"4"	""	""	"4"		""	"L3552"	
"548.18309"	"0.00024"	"548.183076"	"0.000015"	"25"	""		"19713.03109"	"37950.0447"	"6d3.(2F).7s"	"3F"	"3"	""	"*"	"4"		""	"L12239"	
"548.25016"	"0.00004"	"548.250169"	"0.000009"	"190"	""		"14204.26476"	"32439.0466"	"6d3.(2G).7s"	""	"5"	""	"*"	"4"		""	"L5951"	
"548.2911"	"0.0003"	"548.291115"	"0.000024"	"23"	""		"24032.22651"	"42265.6466"	"5f.6d.7s.7p"	"5G"	"4"	""	"*"	"4"		""	"L12239"	
"548.31446"	"0.00006"	"548.314456"	"0.000012"	"59"	""		"13847.77037"	"32080.4143"	"6d3.(4F).7s"	"3F"	"2"	""	"*"	"1"		""	"L5951"	
"548.3623"	"0.0003"	"548.362105"	"0.000021"	"22"	""		"19516.98043"	"37748.0401"	"6d2.7s.7p"	"5D*"	"2"	""	""	"2"		""	"L3552"	
"548.3709"	"0.0003"	"548.371180"	"0.000012"	"14"	""		"19588.36224"	"37819.1202"	"6d2.7s.7p"	"5G*"	"5"	""	""	"4"		""	"L3552"	
"548.38863"	"0.00009"	"548.38871"	"0.00003"	"36"	""		"23355.37327"	"41585.5483"	"6d4"	"5D"	"3"	""	"*"	"2"		""	"L5951"	
"548.44729"	"0.00009"	"548.447224"	"0.000009"	"35"	""		"18069.065569"	"36297.2958"	"6d.7s2.7p"	"1F*"	"3"	""	""	"4"		""	"L5951"	
"548.45597"	"0.00005"	"548.455981"	"0.000015"	"130"	""		"12847.96912"	"31075.9083"	"6d3.(4P).7s"	"5P"	"3"	""	"*"	"2"		""	"L5951"	
"548.4626"	"0.0003"	"548.462594"	"0.000018"	"14"	""		"21645.85769"	"39873.5771"	"6d3.(2G).7s"	""	"4"	""	"*"	"5"		""	"L12239"	
"548.49928"	"0.00006"	"548.499263"	"0.000009"	"73"	""		"13297.43316"	"31523.9340"	"6d3.(2G).7s"	"3G"	"4"	""	"*"	"3"		""	"L5951"	
"548.5714"	"0.0003"	"548.571399"	"0.000021"	"29"	""		"20054.77119"	"38278.8753"	"6d3.(2F).7s"	"3F"	"2"	""	"*"	"1"		""	"L3552"	
"548.65028"	"0.00012"	"548.65024"	"0.00003"	"270"	""		"20214.92997"	"38436.4152"	"6d2.7s.7p"	"5D*"	"3"	""	""	"2"		""	"L12239"	
"548.75088"	"0.00006"	"548.750849"	"0.000018"	"60"	""		"17959.89498"	"36178.0396"	"6d3.(4F).7s"	"3F"	"4"	""	"*"	"4"		""	"L5951"	
"548.78415"	"0.00005"	"548.784135"	"0.000006"	"120"	""		"13945.307389"	"32162.34702"	"6d.7s2.7p"	"3F*"	"3"	""	""	"2"		""	"L5951"	
"548.79749"	"0.00007"	"548.797426"	"0.000012"	"57"	""		"17224.302340"	"35440.9008"	"6d2.7s.7p"	"5F*"	"2"	"6d4"	""	"3"		""	"L5951"	
"548.8208"	"0.0003"	"548.820834"	"0.000024"	"15"	""		"23015.15141"	"41230.9729"	""	"*"	"5"	""	""	"4"		""	"L12239"	
"548.87072"	"0.00006"	"548.870765"	"0.000006"	"66"	""		"11802.93238"	"30017.09677"	"6d3.(4P).7s"	"5P"	"2"	""	"*"	"3"		""	"L5951"	
"548.8795"	"0.0003"	"548.880033"	"0.000009"	"22"	""		"16217.482038"	"34431.3389"	"6d.7s2.7p"	"1D*"	"2"	""	""	"3"		""	"L3552"	
"548.89410"	"0.00018"	"548.89391"	"0.00003"	"30"	""		"18549.40528"	"36762.8018"	"6d3.(4P).7s"	""	"2"	""	"*"	"3"		""	"L18702"	
"548.90885"	"0.00003"	"548.908847"	"0.000005"	"320"	""		"15618.98461"	"33831.88538"	"5f.6d2.7s"	"5H*"	"3"	""	""	"4"		""	"L5951"	
"549.23321"	"0.00003"	"549.233194"	"0.000003"	"290"	""		"3687.987189"	"21890.13254"	"6d2.7s2"	""	"2"	""	"*"	"3"		""	"L18702"	
"549.24107"	"0.00003"	"549.241102"	"0.000012"	"320"	""		"22098.18793"	"40300.0712"	"5f.6d.7s.7p"	"5I"	"4"	""	"*"	"4"		""	"L5951"	
"549.264334"	"0.000005"	"549.264337"	"0.000003"	"2800"	""		"7502.287636"	"25703.40095"	"6d3.(4F).7s"	"5F"	"3"	""	"*"	"2"		""	"L18702"	
"549.29108"	"0.00009"	"549.291118"	"0.000015"	"35"	""		"17847.07751"	"36047.3034"	"5f.6d.7s2"	"3P*"	"2"	""	""	"2"		""	"L5951"	
"549.31549"	"0.00007"	"549.315638"	"0.000012"	"49"	""		"18011.38030"	"36210.7938"	"5f.6d2.7s"	"5H*"	"5"	""	""	"5"		""	"L5951"	
"549.320404"	"0.000012"	"549.320398"	"0.000003"	"970"	""		"6362.395980"	"24561.65178"	"6d3.(4F).7s"	"5F"	"2"	""	"*"	"3"		""	"L18702"	
"549.35942"	"0.00009"	"549.359431"	"0.000009"	"35"	""		"13962.51989"	"32160.4826"	"6d3.(2D2).7s"	""	"1"	""	"*"	"2"		""	"L5951"	
"549.39698"	"0.00024"	"549.397485"	"0.000018"	"34"	""		"17224.302340"	"35421.0046"	"6d2.7s.7p"	"5F*"	"2"	""	""	"1"		""	"L12239"	
"549.433059"	"0.000009"	"549.433057"	"0.000004"	"1300"	""		"8800.249723"	"26995.77389"	"6d3.(4F).7s"	"5F"	"4"	""	"*"	"3"		""	"L18702"	
"549.4625"	"0.0003"	"549.462386"	"0.000007"	"21"	""		"13088.56115"	"31283.11407"	"6d3.(2G).7s"	"3G"	"3"	""	"*"	"3"		""	"L12239"	
"549.4797"	"0.0003"	"549.478819"	"0.000018"	"15"	""		"20566.62381"	"38760.6326"	"6d2.7s.7p"	"5D*"	"4"	""	""	"4"		""	"L3552"	
"549.613688"	"0.000006"	"549.613687"	"0.000003"	"2200"	""		"5563.141519"	"23752.68579"	"6d3.(4F).7s"	"5F"	"1"	""	"*"	"2"		""	"L18702"	
"549.7401"	"0.0003"	"549.740954"	"0.000012"	"15"	""		"17166.10472"	"35351.4381"	"6d3.(2H).7s"	"3H"	"5"	""	"*"	"4"		""	"L3552"	
"549.79981"	"0.00008"	"549.799790"	"0.000018"	"42"	""		"22399.39666"	"40582.7840"	"5f.6d2.7s"	"3I*"	"5"	""	""	"5"		""	"L5951"	
"549.87171"	"0.00009"	"549.871589"	"0.000009"	"32"	""		"17224.302340"	"35405.3154"	"6d2.7s.7p"	"5F*"	"2"	""	""	"3"		""	"L5951"	
"549.925521"	"0.000003"	"549.925519"	"0.000003"	"11000"	""		"2558.056752"	"20737.28686"	"6d2.7s2"	"3P"	"0"	""	"*"	"1"		""	"L18702"	
"549.964763"	"0.000015"	"549.964756"	"0.000003"	"670"	""		"5563.141519"	"23741.07467"	"6d3.(4F).7s"	"5F"	"1"	""	"*"	"1"		""	"L18702"	
"550.00329"	"0.00006"	"550.003277"	"0.000004"	"75"	""		"11241.73043"	"29418.39044"	"5f.6d.7s2"	"3F*"	"3"	""	""	"2"		""	"L5951"	
"550.128149"	"0.000021"	"550.128155"	"0.000006"	"680"	""		"12114.36618"	"30286.90016"	"5f.6d.7s2"	"1D*"	"2"	""	""	"1"		""	"L5951"	
"550.17024"	"0.00009"	"550.170227"	"0.000007"	"36"	""		"12847.96912"	"31019.11347"	"6d3.(4P).7s"	"5P"	"3"	""	"*"	"4"		""	"L5951"	
"550.27193"	"0.00009"	"550.271958"	"0.000018"	"30"	""		"20566.62381"	"38734.4088"	"6d2.7s.7p"	"5D*"	"4"	""	""	"3"		""	"L5951"	
"550.30258"	"0.00021"	"550.302416"	"0.000021"	"38"	""		"20543.84624"	"38710.6257"	"6d.7s2.7p"	"3P*"	"0"	""	""	"1"		""	"L12239"	
"550.3387"	"0.0004"	"550.336968"	"0.000021"	"7"	""		"23521.04909"	"41686.6880"	""	"*"	"3"	""	""	"3"		""	"L12239"	
"550.3473"	"0.0003"	"550.347451"	"0.000009"	"23"	""		"17411.224415"	"35576.5173"	"6d.7s2.7p"	"3D*"	"3"	""	""	"3"		""	"L3552"	
"550.3698"	"0.0003"	"550.369794"	"0.000024"	"15"	""		"18930.29333"	"37094.8488"	"6d2.7s.7p"	"3G*"	"3"	""	""	"2"		""	"L3552"	
"550.430201"	"0.000005"	"550.430192"	"0.000003"	"2800"	""		"7280.123222"	"25442.68552"	"6d2.7s2"	""	"2"	""	"*"	"3"		""	"L18702"	
"550.5547"	"0.0003"	"550.554856"	"0.000012"	"15"	""		"19948.395175"	"38106.8449"	"6d2.7s.7p"	"5F*"	"4"	""	""	"5"		""	"L3552"	
"550.5934"	"0.0003"	"550.593480"	"0.000012"	"38"	""		"18053.617845"	"36210.7938"	"6d.7s2.7p"	"3F*"	"4"	""	""	"5"		""	"L3552"	
"550.6078"	"0.0003"	"550.60783"	"0.00003"	"38"	""		"23015.15141"	"41171.8541"	""	"*"	"5"	""	""	"5"		""	"L3552"	
"550.6423"	"0.0003"	"550.642426"	"0.000015"	"23"	""		"18930.29333"	"37085.8553"	"6d2.7s.7p"	"3G*"	"3"	""	""	"4"		""	"L3552"	
"550.6676"	"0.0003"	"550.667448"	"0.000012"	"7"	""		"21539.59257"	"39694.3296"	""	"*"	"4"	"5f.6d2.7p "	"5I"	"5"		""	"L3552"	
"550.69196"	"0.00003"	"550.691965"	"0.000010"	"400"	""		"19588.36224"	"37742.2910"	"6d2.7s.7p"	"5G*"	"5"	""	""	"6"		""	"L5951"	
"550.7295"	"0.0003"	"550.728782"	"0.000004"	"7"	""		"10526.544406"	"28679.25957"	"5f.6d.7s2"	"3G*"	"3"	""	""	"2"		""	"L3552"	
"550.753854"	"0.000015"	"550.753855"	"0.000004"	"700"	""		"4961.658832"	"23113.54761"	"6d2.7s2"	"3F"	"4"	"5f.6d2.7s"	"5G*"	"4"		""	"L18702"	
"550.75806"	"0.00006"	"550.757980"	"0.000004"	"72"	""		"10783.15535"	"28934.90819"	"6d.7s2.7p"	"3F*"	"2"	""	""	"3"		""	"L5951"	
"550.80516"	"0.00009"	"550.805146"	"0.000015"	"40"	""		"21902.26981"	"40052.4683"	"5f.6d2.7s"	"3H*"	"4"	""	""	"4"		""	"L5951"	
"550.855849"	"0.000021"	"550.855850"	"0.000004"	"540"	""		"10414.13700"	"28562.66485"	"5f.6d.7s2"	"1G*"	"4"	""	""	"4"		""	"L18702"	
"550.9102"	"0.0003"	"550.911268"	"0.000024"	"19"	""		"23609.16775"	"41755.8700"	""	"*"	"5"	""	""	"4"		""	"L12239"	
"550.999360"	"0.000003"	"550.999362"	"0.000003"	"5400"	""		"9804.806547"	"27948.60753"	"6d3.(4F).7s"	"5F"	"5"	""	"*"	"4"		""	"L18702"	
"551.03742"	"0.00007"	"551.037442"	"0.000006"	"56"	""		"12847.96912"	"30990.51628"	"6d3.(4P).7s"	"5P"	"3"	""	"*"	"3"		""	"L5951"	
"551.04974"	"0.00005"	"551.049740"	"0.000008"	"110"	""		"15166.900593"	"33309.04285"	"6d2.7s.7p"	"5G*"	"3"	""	""	"2"		""	"L5951"	
"551.10608"	"0.00005"	"551.106078"	"0.000008"	"120"	""		"14465.221873"	"32605.50954"	"6d2.7s.7p"	"5G*"	"2"	""	""	"1"		""	"L5951"	
"551.27003"	"0.00007"	"551.270015"	"0.000015"	"50"	""		"17398.39526"	"35533.2884"	"6d3.(4F).7s"	""	"3"	""	"*"	"2"		""	"L5951"	
